sensor_id,fromDateTime0,tillDateTime0,fromDateTime,tillDateTime,avgDateTime,pm1,pm25,pm10,humidity,temperature,pressure,airQualityIndex,pollutionLevel,dt
883,2019-12-04T18:00:00.000Z,2019-12-04T19:00:00.000Z,2019-12-04 19:00:00,2019-12-04 20:00:00,2019-12-04 19:00:00,0,0,0,"","","",0,-1,2019-12-05 19:00:03
883,2019-12-04T19:00:00.000Z,2019-12-04T20:00:00.000Z,2019-12-04 20:00:00,2019-12-04 21:00:00,2019-12-04 20:00:00,0,0,0,"","","",0,-1,2019-12-05 20:00:02
883,2019-12-04T20:00:00.000Z,2019-12-04T21:00:00.000Z,2019-12-04 21:00:00,2019-12-04 22:00:00,2019-12-04 21:00:00,0,0,0,"","","",0,-1,2019-12-05 21:00:01
883,2019-12-04T21:00:00.000Z,2019-12-04T22:00:00.000Z,2019-12-04 22:00:00,2019-12-04 23:00:00,2019-12-04 22:00:00,0,0,0,"","","",0,-1,2019-12-05 22:00:02
883,2019-12-04T22:00:00.000Z,2019-12-04T23:00:00.000Z,2019-12-04 23:00:00,2019-12-05 00:00:00,2019-12-04 23:00:00,0,0,0,"","","",0,-1,2019-12-05 23:00:02
883,2019-12-04T23:00:00.000Z,2019-12-05T00:00:00.000Z,2019-12-05 00:00:00,2019-12-05 01:00:00,2019-12-05 00:00:00,0,0,0,"","","",0,-1,2019-12-06 00:00:01
883,2019-12-05T00:00:00.000Z,2019-12-05T01:00:00.000Z,2019-12-05 01:00:00,2019-12-05 02:00:00,2019-12-05 01:00:00,0,0,0,"","","",0,-1,2019-12-06 01:00:01
883,2019-12-05T01:00:00.000Z,2019-12-05T02:00:00.000Z,2019-12-05 02:00:00,2019-12-05 03:00:00,2019-12-05 02:00:00,0,0,0,"","","",0,-1,2019-12-06 02:00:02
883,2019-12-05T02:00:00.000Z,2019-12-05T03:00:00.000Z,2019-12-05 03:00:00,2019-12-05 04:00:00,2019-12-05 03:00:00,0,0,0,"","","",0,-1,2019-12-06 03:00:02
883,2019-12-05T03:00:00.000Z,2019-12-05T04:00:00.000Z,2019-12-05 04:00:00,2019-12-05 05:00:00,2019-12-05 04:00:00,0,0,0,"","","",0,-1,2019-12-06 04:00:02
883,2019-12-05T04:00:00.000Z,2019-12-05T05:00:00.000Z,2019-12-05 05:00:00,2019-12-05 06:00:00,2019-12-05 05:00:00,0,0,0,"","","",0,-1,2019-12-06 05:00:03
883,2019-12-05T05:00:00.000Z,2019-12-05T06:00:00.000Z,2019-12-05 06:00:00,2019-12-05 07:00:00,2019-12-05 06:00:00,0,0,0,"","","",0,-1,2019-12-06 06:00:01
883,2019-12-05T06:00:00.000Z,2019-12-05T07:00:00.000Z,2019-12-05 07:00:00,2019-12-05 08:00:00,2019-12-05 07:00:00,0,0,0,"","","",0,-1,2019-12-06 07:00:03
883,2019-12-05T07:00:00.000Z,2019-12-05T08:00:00.000Z,2019-12-05 08:00:00,2019-12-05 09:00:00,2019-12-05 08:00:00,0,0,0,"","","",0,-1,2019-12-06 08:00:01
883,2019-12-05T08:00:00.000Z,2019-12-05T09:00:00.000Z,2019-12-05 09:00:00,2019-12-05 10:00:00,2019-12-05 09:00:00,0,0,0,"","","",0,-1,2019-12-06 09:00:01
883,2019-12-05T09:00:00.000Z,2019-12-05T10:00:00.000Z,2019-12-05 10:00:00,2019-12-05 11:00:00,2019-12-05 10:00:00,0,0,0,"","","",0,-1,2019-12-06 10:00:02
883,2019-12-05T10:00:00.000Z,2019-12-05T11:00:00.000Z,2019-12-05 11:00:00,2019-12-05 12:00:00,2019-12-05 11:00:00,0,0,0,"","","",0,-1,2019-12-06 11:00:01
883,2019-12-05T11:00:00.000Z,2019-12-05T12:00:00.000Z,2019-12-05 12:00:00,2019-12-05 13:00:00,2019-12-05 12:00:00,0,0,0,"","","",0,-1,2019-12-06 12:00:03
883,2019-12-05T12:00:00.000Z,2019-12-05T13:00:00.000Z,2019-12-05 13:00:00,2019-12-05 14:00:00,2019-12-05 13:00:00,0,0,0,"","","",0,-1,2019-12-06 13:00:03
883,2019-12-05T13:00:00.000Z,2019-12-05T14:00:00.000Z,2019-12-05 14:00:00,2019-12-05 15:00:00,2019-12-05 14:00:00,42.45,65.08,103.09,41.4,5.98,1021.37,79.58,-2,2019-12-06 14:00:03
883,2019-12-05T14:00:00.000Z,2019-12-05T15:00:00.000Z,2019-12-05 15:00:00,2019-12-05 16:00:00,2019-12-05 15:00:00,43.21,71.55,118.64,45.12,3.69,1021.95,82.96,-2,2019-12-06 15:00:01
883,2019-12-05T15:00:00.000Z,2019-12-05T16:00:00.000Z,2019-12-05 16:00:00,2019-12-05 17:00:00,2019-12-05 16:00:00,39.88,62.61,105.05,52.09,1.86,1022.35,79.18,-2,2019-12-06 16:00:01
883,2019-12-05T16:00:00.000Z,2019-12-05T17:00:00.000Z,2019-12-05 17:00:00,2019-12-05 18:00:00,2019-12-05 17:00:00,37.17,58.61,100.52,52.7,0.78,1022.39,77.92,-2,2019-12-06 17:00:02
883,2019-12-05T17:00:00.000Z,2019-12-05T18:00:00.000Z,2019-12-05 18:00:00,2019-12-05 19:00:00,2019-12-05 18:00:00,68.78,126.17,213.1,58.65,-0.55,1022.37,109.19,-2,2019-12-06 18:00:03
883,2019-12-05T18:00:00.000Z,2019-12-05T19:00:00.000Z,2019-12-05 19:00:00,2019-12-05 20:00:00,2019-12-05 19:00:00,42.95,70.01,117.66,62.88,-1.33,1022.59,82.68,-2,2019-12-06 19:00:02
883,2019-12-05T19:00:00.000Z,2019-12-05T20:00:00.000Z,2019-12-05 20:00:00,2019-12-05 21:00:00,2019-12-05 20:00:00,51.26,82.73,133.5,63.01,-1.86,1022.46,87.61,-2,2019-12-06 19:00:02
883,2019-12-05T20:00:00.000Z,2019-12-05T21:00:00.000Z,2019-12-05 21:00:00,2019-12-05 22:00:00,2019-12-05 21:00:00,70.18,121.17,199,62.76,-2.35,1021.83,105.28,-2,2019-12-06 19:00:02
883,2019-12-05T21:00:00.000Z,2019-12-05T22:00:00.000Z,2019-12-05 22:00:00,2019-12-05 23:00:00,2019-12-05 22:00:00,56.42,94.81,154.58,63.4,-2.61,1021.45,93.09,-2,2019-12-06 19:00:02
883,2019-12-05T22:00:00.000Z,2019-12-05T23:00:00.000Z,2019-12-05 23:00:00,2019-12-06 00:00:00,2019-12-05 23:00:00,53.97,93.53,156.21,63.6,-2.81,1021.04,93.39,-2,2019-12-06 19:00:02
883,2019-12-05T23:00:00.000Z,2019-12-06T00:00:00.000Z,2019-12-06 00:00:00,2019-12-06 01:00:00,2019-12-06 00:00:00,51.86,86.18,139.51,64.55,-3.2,1020.44,89.17,-2,2019-12-06 19:00:02
883,2019-12-06T00:00:00.000Z,2019-12-06T01:00:00.000Z,2019-12-06 01:00:00,2019-12-06 02:00:00,2019-12-06 01:00:00,42.69,69.1,115.86,65.65,-3.71,1019.94,82.18,-2,2019-12-06 19:00:02
883,2019-12-06T01:00:00.000Z,2019-12-06T02:00:00.000Z,2019-12-06 02:00:00,2019-12-06 03:00:00,2019-12-06 02:00:00,38.84,64.78,115.91,65.92,-4.5,1019.65,82.2,-2,2019-12-06 19:00:02
883,2019-12-06T02:00:00.000Z,2019-12-06T03:00:00.000Z,2019-12-06 03:00:00,2019-12-06 04:00:00,2019-12-06 03:00:00,36.26,59.53,105.04,68.35,-4.68,1019.4,79.18,-2,2019-12-06 19:00:02
883,2019-12-06T03:00:00.000Z,2019-12-06T04:00:00.000Z,2019-12-06 04:00:00,2019-12-06 05:00:00,2019-12-06 04:00:00,40.38,65.26,110.83,86.73,-4.82,1019.16,80.79,-2,2019-12-06 19:00:02
883,2019-12-06T04:00:00.000Z,2019-12-06T05:00:00.000Z,2019-12-06 05:00:00,2019-12-06 06:00:00,2019-12-06 05:00:00,35.05,56.16,101.52,73.41,-4.72,1019.16,78.2,-2,2019-12-06 19:00:02
883,2019-12-06T05:00:00.000Z,2019-12-06T06:00:00.000Z,2019-12-06 06:00:00,2019-12-06 07:00:00,2019-12-06 06:00:00,29.82,48.22,89.41,83.3,-4.93,1019.15,74.63,-2,2019-12-06 19:00:02
883,2019-12-06T06:00:00.000Z,2019-12-06T07:00:00.000Z,2019-12-06 07:00:00,2019-12-06 08:00:00,2019-12-06 07:00:00,35.82,57.62,103.18,84.26,-4.85,1019.21,78.66,-2,2019-12-06 19:00:02
883,2019-12-06T07:00:00.000Z,2019-12-06T08:00:00.000Z,2019-12-06 08:00:00,2019-12-06 09:00:00,2019-12-06 08:00:00,44.65,71.14,115.03,77.46,-3.52,1019.08,82.34,-2,2019-12-06 19:00:02
883,2019-12-06T08:00:00.000Z,2019-12-06T09:00:00.000Z,2019-12-06 09:00:00,2019-12-06 10:00:00,2019-12-06 09:00:00,29.24,47.81,86.26,58.17,-1.04,1018.37,72.66,-2,2019-12-06 19:00:02
883,2019-12-06T09:00:00.000Z,2019-12-06T10:00:00.000Z,2019-12-06 10:00:00,2019-12-06 11:00:00,2019-12-06 10:00:00,22.2,35.79,67.71,56.87,2.43,1017.56,61.07,-2,2019-12-06 19:00:02
883,2019-12-06T10:00:00.000Z,2019-12-06T11:00:00.000Z,2019-12-06 11:00:00,2019-12-06 12:00:00,2019-12-06 11:00:00,27.77,48.39,87.74,54.61,4.85,1016.74,73.59,-2,2019-12-06 19:00:02
883,2019-12-06T11:00:00.000Z,2019-12-06T12:00:00.000Z,2019-12-06 12:00:00,2019-12-06 13:00:00,2019-12-06 12:00:00,21.85,34.49,63.83,55.24,5.86,1016.07,58.64,-2,2019-12-06 19:00:02
883,2019-12-06T12:00:00.000Z,2019-12-06T13:00:00.000Z,2019-12-06 13:00:00,2019-12-06 14:00:00,2019-12-06 13:00:00,18.06,27.23,52.84,51.95,7,1015.61,51.77,-2,2019-12-06 19:00:02
883,2019-12-06T13:00:00.000Z,2019-12-06T14:00:00.000Z,2019-12-06 14:00:00,2019-12-06 15:00:00,2019-12-06 14:00:00,29.97,51.44,90.25,52.57,5.39,1015.63,75.07,-2,2019-12-06 19:00:03
883,2019-12-06T14:00:00.000Z,2019-12-06T15:00:00.000Z,2019-12-06 15:00:00,2019-12-06 16:00:00,2019-12-06 15:00:00,24.48,40.02,75.35,53.82,2.16,1015.88,65.85,-2,2019-12-06 19:00:03
883,2019-12-06T15:00:00.000Z,2019-12-06T16:00:00.000Z,2019-12-06 16:00:00,2019-12-06 17:00:00,2019-12-06 16:00:00,75.98,141.52,239.2,57.66,0.78,1015.85,116.45,-2,2019-12-06 19:00:03
883,2019-12-06T16:00:00.000Z,2019-12-06T17:00:00.000Z,2019-12-06 17:00:00,2019-12-06 18:00:00,2019-12-06 17:00:00,41.82,71.6,122.83,59.38,-0.2,1015.74,84.12,-2,2019-12-06 19:00:03
883,2019-12-06T17:00:00.000Z,2019-12-06T18:00:00.000Z,2019-12-06 18:00:00,2019-12-06 19:00:00,2019-12-06 18:00:00,0,0,0,"","","",0,-1,2019-12-06 19:00:03
931,2019-11-30T23:00:00.000Z,2019-12-01T00:00:00.000Z,2019-12-01 00:00:00,2019-12-01 01:00:00,2019-12-01 00:00:00,27.04,45.84,89.87,77.3,-1,1023.99,74.92,-2,2019-12-02 00:00:07
931,2019-12-01T00:00:00.000Z,2019-12-01T01:00:00.000Z,2019-12-01 01:00:00,2019-12-01 02:00:00,2019-12-01 01:00:00,25.88,44.29,87.15,85.82,-1.51,1024.09,73.22,-2,2019-12-02 01:00:07
931,2019-12-01T01:00:00.000Z,2019-12-01T02:00:00.000Z,2019-12-01 02:00:00,2019-12-01 03:00:00,2019-12-01 02:00:00,24.11,40.91,80.53,87.62,-2.14,1024.14,69.08,-2,2019-12-02 02:00:07
931,2019-12-01T02:00:00.000Z,2019-12-01T03:00:00.000Z,2019-12-01 03:00:00,2019-12-01 04:00:00,2019-12-01 03:00:00,23.27,39.64,77.58,82.81,-1.41,1024.2,67.24,-2,2019-12-02 03:00:06
931,2019-12-01T03:00:00.000Z,2019-12-01T04:00:00.000Z,2019-12-01 04:00:00,2019-12-01 05:00:00,2019-12-01 04:00:00,25.54,45.08,87.85,76.05,-0.03,1024.36,73.65,-2,2019-12-02 04:00:06
931,2019-12-01T04:00:00.000Z,2019-12-01T05:00:00.000Z,2019-12-01 05:00:00,2019-12-01 06:00:00,2019-12-01 05:00:00,28.2,49.6,95.83,86.13,-0.77,1024.45,76.62,-2,2019-12-02 05:00:05
931,2019-12-01T05:00:00.000Z,2019-12-01T06:00:00.000Z,2019-12-01 06:00:00,2019-12-01 07:00:00,2019-12-01 06:00:00,26.8,45.87,88.05,88.19,-1.7,1024.63,73.78,-2,2019-12-02 06:00:05
931,2019-12-01T06:00:00.000Z,2019-12-01T07:00:00.000Z,2019-12-01 07:00:00,2019-12-01 08:00:00,2019-12-01 07:00:00,25.92,44.33,84.82,87.13,-1.46,1024.76,71.76,-2,2019-12-02 07:00:11
931,2019-12-01T07:00:00.000Z,2019-12-01T08:00:00.000Z,2019-12-01 08:00:00,2019-12-01 09:00:00,2019-12-01 08:00:00,33.93,58.27,108.17,92.23,-1.73,1024.84,80.05,-2,2019-12-02 08:00:07
931,2019-12-01T08:00:00.000Z,2019-12-01T09:00:00.000Z,2019-12-01 09:00:00,2019-12-01 10:00:00,2019-12-01 09:00:00,23.64,38.75,74.61,89.93,-0.99,1024.73,65.38,-2,2019-12-02 09:00:08
931,2019-12-01T09:00:00.000Z,2019-12-01T10:00:00.000Z,2019-12-01 10:00:00,2019-12-01 11:00:00,2019-12-01 10:00:00,30.54,53.12,97.43,79.66,1.79,1024.33,77.06,-2,2019-12-02 10:00:07
931,2019-12-01T10:00:00.000Z,2019-12-01T11:00:00.000Z,2019-12-01 11:00:00,2019-12-01 12:00:00,2019-12-01 11:00:00,24.42,40.05,74.35,73.35,4.02,1023.93,65.22,-2,2019-12-02 11:00:08
931,2019-12-01T11:00:00.000Z,2019-12-01T12:00:00.000Z,2019-12-01 12:00:00,2019-12-01 13:00:00,2019-12-01 12:00:00,12.43,19.08,34.41,68.7,6.3,1023.77,34.41,-2,2019-12-02 12:00:08
931,2019-12-01T12:00:00.000Z,2019-12-01T13:00:00.000Z,2019-12-01 13:00:00,2019-12-01 14:00:00,2019-12-01 13:00:00,9.7,15.76,29.43,65.43,6.82,1023.5,29.43,-2,2019-12-02 13:00:07
931,2019-12-01T13:00:00.000Z,2019-12-01T14:00:00.000Z,2019-12-01 14:00:00,2019-12-01 15:00:00,2019-12-01 14:00:00,19.09,34.1,66.38,65.35,5.02,1023.21,60.24,-2,2019-12-02 14:00:07
931,2019-12-01T14:00:00.000Z,2019-12-01T15:00:00.000Z,2019-12-01 15:00:00,2019-12-01 16:00:00,2019-12-01 15:00:00,16.47,27.03,55.26,65.73,2.98,1023.3,53.28,-2,2019-12-02 15:00:06
931,2019-12-01T15:00:00.000Z,2019-12-01T16:00:00.000Z,2019-12-01 16:00:00,2019-12-01 17:00:00,2019-12-01 16:00:00,25.78,51.75,110.44,65.13,1.47,1023.45,80.68,-2,2019-12-02 16:00:07
931,2019-12-01T16:00:00.000Z,2019-12-01T17:00:00.000Z,2019-12-01 17:00:00,2019-12-01 18:00:00,2019-12-01 17:00:00,25.51,53.46,117.23,67.49,0.66,1022.88,82.56,-2,2019-12-02 17:00:07
931,2019-12-01T17:00:00.000Z,2019-12-01T18:00:00.000Z,2019-12-01 18:00:00,2019-12-01 19:00:00,2019-12-01 18:00:00,37.69,95.11,218.36,74.6,-0.41,1022.74,110.66,-2,2019-12-02 18:00:07
931,2019-12-01T18:00:00.000Z,2019-12-01T19:00:00.000Z,2019-12-01 19:00:00,2019-12-01 20:00:00,2019-12-01 19:00:00,36.48,78.18,166.02,81.93,-1.58,1022.46,96.12,-2,2019-12-02 19:00:07
931,2019-12-01T19:00:00.000Z,2019-12-01T20:00:00.000Z,2019-12-01 20:00:00,2019-12-01 21:00:00,2019-12-01 20:00:00,41.74,86.78,175.92,79.72,-1.51,1022.17,98.87,-2,2019-12-02 20:00:06
931,2019-12-01T20:00:00.000Z,2019-12-01T21:00:00.000Z,2019-12-01 21:00:00,2019-12-01 22:00:00,2019-12-01 21:00:00,33.87,63.56,122.08,76.82,-1.14,1021.71,83.91,-2,2019-12-02 21:00:08
931,2019-12-01T21:00:00.000Z,2019-12-01T22:00:00.000Z,2019-12-01 22:00:00,2019-12-01 23:00:00,2019-12-01 22:00:00,33.45,58.29,106.24,83.87,-1.97,1021.43,79.51,-2,2019-12-02 22:00:07
931,2019-12-01T22:00:00.000Z,2019-12-01T23:00:00.000Z,2019-12-01 23:00:00,2019-12-02 00:00:00,2019-12-01 23:00:00,34.48,59.08,104.58,83.07,-1.77,1020.74,79.05,-2,2019-12-02 23:00:06
931,2019-12-01T23:00:00.000Z,2019-12-02T00:00:00.000Z,2019-12-02 00:00:00,2019-12-02 01:00:00,2019-12-02 00:00:00,31.84,54.67,98.52,80.98,-1.43,1019.96,77.37,-2,2019-12-03 00:00:06
931,2019-12-02T00:00:00.000Z,2019-12-02T01:00:00.000Z,2019-12-02 01:00:00,2019-12-02 02:00:00,2019-12-02 01:00:00,35.19,60.33,105.92,74.3,-0.61,1019.49,79.42,-2,2019-12-03 01:00:06
931,2019-12-02T01:00:00.000Z,2019-12-02T02:00:00.000Z,2019-12-02 02:00:00,2019-12-02 03:00:00,2019-12-02 02:00:00,30.31,52.31,96.34,78.07,-1.1,1019.04,76.76,-2,2019-12-03 02:00:06
931,2019-12-02T02:00:00.000Z,2019-12-02T03:00:00.000Z,2019-12-02 03:00:00,2019-12-02 04:00:00,2019-12-02 03:00:00,27.21,46.04,89.77,82.5,-1.1,1018.33,74.85,-2,2019-12-03 03:00:06
931,2019-12-02T03:00:00.000Z,2019-12-02T04:00:00.000Z,2019-12-02 04:00:00,2019-12-02 05:00:00,2019-12-02 04:00:00,23.97,40.37,79.24,78.44,-0.45,1017.91,68.28,-2,2019-12-03 04:00:07
931,2019-12-02T04:00:00.000Z,2019-12-02T05:00:00.000Z,2019-12-02 05:00:00,2019-12-02 06:00:00,2019-12-02 05:00:00,20.74,34.58,68.17,74.1,-0.45,1017.49,61.36,-2,2019-12-03 05:00:06
931,2019-12-02T05:00:00.000Z,2019-12-02T06:00:00.000Z,2019-12-02 06:00:00,2019-12-02 07:00:00,2019-12-02 06:00:00,20.47,34.05,67.9,77.67,-0.51,1017.56,61.19,-2,2019-12-03 06:00:07
931,2019-12-02T06:00:00.000Z,2019-12-02T07:00:00.000Z,2019-12-02 07:00:00,2019-12-02 08:00:00,2019-12-02 07:00:00,28.47,48.56,91.83,73.15,-0.16,1017.57,75.51,-2,2019-12-03 07:00:11
931,2019-12-02T07:00:00.000Z,2019-12-02T08:00:00.000Z,2019-12-02 08:00:00,2019-12-02 09:00:00,2019-12-02 08:00:00,21.69,36.65,72.36,75.57,-0.18,1017.38,63.98,-2,2019-12-03 08:00:06
931,2019-12-02T08:00:00.000Z,2019-12-02T09:00:00.000Z,2019-12-02 09:00:00,2019-12-02 10:00:00,2019-12-02 09:00:00,22.17,37.07,72.7,82.45,-0.19,1017.61,64.19,-2,2019-12-03 09:00:08
931,2019-12-02T09:00:00.000Z,2019-12-02T10:00:00.000Z,2019-12-02 10:00:00,2019-12-02 11:00:00,2019-12-02 10:00:00,20.36,33.2,64.38,78.96,0.34,1017.81,58.98,-2,2019-12-03 10:00:09
931,2019-12-02T10:00:00.000Z,2019-12-02T11:00:00.000Z,2019-12-02 11:00:00,2019-12-02 12:00:00,2019-12-02 11:00:00,20.91,34.55,67.34,78.87,0.5,1017.66,60.84,-2,2019-12-03 11:00:08
931,2019-12-02T11:00:00.000Z,2019-12-02T12:00:00.000Z,2019-12-02 12:00:00,2019-12-02 13:00:00,2019-12-02 12:00:00,21.9,37.08,72.22,77.92,1.02,1017.57,63.89,-2,2019-12-03 12:00:07
931,2019-12-02T12:00:00.000Z,2019-12-02T13:00:00.000Z,2019-12-02 13:00:00,2019-12-02 14:00:00,2019-12-02 13:00:00,26.17,45.26,87.36,77.86,1.03,1017.58,73.35,-2,2019-12-03 13:00:07
931,2019-12-02T13:00:00.000Z,2019-12-02T14:00:00.000Z,2019-12-02 14:00:00,2019-12-02 15:00:00,2019-12-02 14:00:00,22.64,38.71,75.77,76.6,1.5,1017.8,66.11,-2,2019-12-03 14:00:09
931,2019-12-02T14:00:00.000Z,2019-12-02T15:00:00.000Z,2019-12-02 15:00:00,2019-12-02 16:00:00,2019-12-02 15:00:00,22.35,38.59,75.83,74.93,1.45,1018.07,66.14,-2,2019-12-03 15:00:08
931,2019-12-02T15:00:00.000Z,2019-12-02T16:00:00.000Z,2019-12-02 16:00:00,2019-12-02 17:00:00,2019-12-02 16:00:00,22.65,38.99,76.17,73.87,1.41,1018.34,66.36,-2,2019-12-03 16:00:07
931,2019-12-02T16:00:00.000Z,2019-12-02T17:00:00.000Z,2019-12-02 17:00:00,2019-12-02 18:00:00,2019-12-02 17:00:00,21.25,36.74,72.91,76.4,0.95,1018.47,64.32,-2,2019-12-03 17:00:07
931,2019-12-02T17:00:00.000Z,2019-12-02T18:00:00.000Z,2019-12-02 18:00:00,2019-12-02 19:00:00,2019-12-02 18:00:00,24.07,42.3,83.72,79.13,0.73,1018.71,71.08,-2,2019-12-03 18:00:07
931,2019-12-02T18:00:00.000Z,2019-12-02T19:00:00.000Z,2019-12-02 19:00:00,2019-12-02 20:00:00,2019-12-02 19:00:00,23.16,40.45,80.6,80.16,0.61,1019.23,69.13,-2,2019-12-03 19:00:06
931,2019-12-02T19:00:00.000Z,2019-12-02T20:00:00.000Z,2019-12-02 20:00:00,2019-12-02 21:00:00,2019-12-02 20:00:00,23.11,40.2,79.6,80.48,0.47,1019.64,68.5,-2,2019-12-03 20:00:06
931,2019-12-02T20:00:00.000Z,2019-12-02T21:00:00.000Z,2019-12-02 21:00:00,2019-12-02 22:00:00,2019-12-02 21:00:00,21.84,37.07,72.91,84.2,0.67,1020.03,64.32,-2,2019-12-03 21:00:08
931,2019-12-02T21:00:00.000Z,2019-12-02T22:00:00.000Z,2019-12-02 22:00:00,2019-12-02 23:00:00,2019-12-02 22:00:00,21.13,35.85,70.36,85.58,0.69,1020.27,62.73,-2,2019-12-03 22:00:07
931,2019-12-02T22:00:00.000Z,2019-12-02T23:00:00.000Z,2019-12-02 23:00:00,2019-12-03 00:00:00,2019-12-02 23:00:00,19.75,33.48,66.35,86.3,0.24,1020.4,60.22,-2,2019-12-03 23:00:07
931,2019-12-02T23:00:00.000Z,2019-12-03T00:00:00.000Z,2019-12-03 00:00:00,2019-12-03 01:00:00,2019-12-03 00:00:00,20.34,35.21,69.07,84.51,0.31,1020.33,61.92,-2,2019-12-04 00:00:07
931,2019-12-03T00:00:00.000Z,2019-12-03T01:00:00.000Z,2019-12-03 01:00:00,2019-12-03 02:00:00,2019-12-03 01:00:00,21.44,36.93,71.85,83.98,0.3,1020.44,63.66,-2,2019-12-04 01:00:07
931,2019-12-03T01:00:00.000Z,2019-12-03T02:00:00.000Z,2019-12-03 02:00:00,2019-12-03 03:00:00,2019-12-03 02:00:00,16.05,25.28,47.58,86.32,0.55,1020.74,47.58,-2,2019-12-04 02:00:07
931,2019-12-03T02:00:00.000Z,2019-12-03T03:00:00.000Z,2019-12-03 03:00:00,2019-12-03 04:00:00,2019-12-03 03:00:00,13.58,20.72,38.02,91.2,0.28,1020.63,38.02,-2,2019-12-04 03:02:12
931,2019-12-03T03:00:00.000Z,2019-12-03T04:00:00.000Z,2019-12-03 04:00:00,2019-12-03 05:00:00,2019-12-03 04:00:00,13.17,20.31,37.38,90.86,0.41,1021.05,37.38,-2,2019-12-04 04:00:08
931,2019-12-03T04:00:00.000Z,2019-12-03T05:00:00.000Z,2019-12-03 05:00:00,2019-12-03 06:00:00,2019-12-03 05:00:00,12.84,20.07,36.76,89.54,0.58,1021.6,36.76,-2,2019-12-04 05:00:07
931,2019-12-03T05:00:00.000Z,2019-12-03T06:00:00.000Z,2019-12-03 06:00:00,2019-12-03 07:00:00,2019-12-03 06:00:00,10.98,16.49,30.23,91.22,0.35,1022.56,30.23,-2,2019-12-04 06:00:07
931,2019-12-03T06:00:00.000Z,2019-12-03T07:00:00.000Z,2019-12-03 07:00:00,2019-12-03 08:00:00,2019-12-03 07:00:00,9.81,14.71,27.06,90.06,0.49,1023.51,27.06,-2,2019-12-04 07:00:09
931,2019-12-03T07:00:00.000Z,2019-12-03T08:00:00.000Z,2019-12-03 08:00:00,2019-12-03 09:00:00,2019-12-03 08:00:00,6.6,9.96,18.17,89.22,0.63,1024.61,18.17,-2,2019-12-04 08:00:06
931,2019-12-03T08:00:00.000Z,2019-12-03T09:00:00.000Z,2019-12-03 09:00:00,2019-12-03 10:00:00,2019-12-03 09:00:00,6.82,10.74,19.82,84.15,0.73,1025.34,19.82,-2,2019-12-04 09:00:07
931,2019-12-03T09:00:00.000Z,2019-12-03T10:00:00.000Z,2019-12-03 10:00:00,2019-12-03 11:00:00,2019-12-03 10:00:00,12.06,18.8,35.39,79.57,1.7,1025.76,35.39,-2,2019-12-04 10:00:09
931,2019-12-03T10:00:00.000Z,2019-12-03T11:00:00.000Z,2019-12-03 11:00:00,2019-12-03 12:00:00,2019-12-03 11:00:00,13,21.75,42.11,80.58,1.69,1025.92,42.11,-2,2019-12-04 11:00:09
931,2019-12-03T11:00:00.000Z,2019-12-03T12:00:00.000Z,2019-12-03 12:00:00,2019-12-03 13:00:00,2019-12-03 12:00:00,9.22,14.15,25.87,82.26,1.6,1026.43,25.87,-2,2019-12-04 12:00:09
931,2019-12-03T12:00:00.000Z,2019-12-03T13:00:00.000Z,2019-12-03 13:00:00,2019-12-03 14:00:00,2019-12-03 13:00:00,9.43,14.72,27.32,79.77,2.67,1026.28,27.32,-2,2019-12-04 13:00:07
931,2019-12-03T13:00:00.000Z,2019-12-03T14:00:00.000Z,2019-12-03 14:00:00,2019-12-03 15:00:00,2019-12-03 14:00:00,7.07,10.38,18.47,73.36,1.46,1026.73,18.47,-2,2019-12-04 14:00:08
931,2019-12-03T14:00:00.000Z,2019-12-03T15:00:00.000Z,2019-12-03 15:00:00,2019-12-03 16:00:00,2019-12-03 15:00:00,10.88,17.18,32.79,71.77,0.51,1026.93,32.79,-2,2019-12-04 15:00:09
931,2019-12-03T15:00:00.000Z,2019-12-03T16:00:00.000Z,2019-12-03 16:00:00,2019-12-03 17:00:00,2019-12-03 16:00:00,16.18,27.19,55.56,69.87,-0.13,1027.33,53.48,-2,2019-12-04 16:00:10
931,2019-12-03T16:00:00.000Z,2019-12-03T17:00:00.000Z,2019-12-03 17:00:00,2019-12-03 18:00:00,2019-12-03 17:00:00,23.5,43.48,89.15,72.16,-0.94,1027.85,74.47,-2,2019-12-04 17:00:09
931,2019-12-03T17:00:00.000Z,2019-12-03T18:00:00.000Z,2019-12-03 18:00:00,2019-12-03 19:00:00,2019-12-03 18:00:00,26.18,46.06,89.41,77.61,-1.74,1028.15,74.63,-2,2019-12-04 18:00:07
931,2019-12-03T18:00:00.000Z,2019-12-03T19:00:00.000Z,2019-12-03 19:00:00,2019-12-03 20:00:00,2019-12-03 19:00:00,33.62,60.84,117.29,84.98,-2.65,1028.33,82.58,-2,2019-12-04 19:00:08
931,2019-12-03T19:00:00.000Z,2019-12-03T20:00:00.000Z,2019-12-03 20:00:00,2019-12-03 21:00:00,2019-12-03 20:00:00,46.06,92.59,184.5,90.92,-3.56,1028.3,101.25,-2,2019-12-04 20:00:09
931,2019-12-03T20:00:00.000Z,2019-12-03T21:00:00.000Z,2019-12-03 21:00:00,2019-12-03 22:00:00,2019-12-03 21:00:00,40.66,75.67,141.13,88.91,-4.17,1028.26,89.2,-2,2019-12-04 21:00:08
